date==dltp3l=2022-04-12  ma_n= 20
day industry code name turnover_ratio pe_ratio industry_cnt inc_revenue_year_rank inc_revenue_annual_rank cfo_sales_rank leverage_ratio_rank
dltp-00-2022-04-12 600858 4.6 2022-03-15 4.94 2022-03-22 4.84 2022-03-24 5.61 2022-04-12 0 false
dltp-00-2022-04-12 600870 4.23 2022-03-15 4.5 2022-03-25 4.34 2022-03-30 4.88 2022-04-07 0 false
dltp-00-2022-04-12 600874 6.35 2022-03-16 7.21 2022-03-22 6.79 2022-03-30 7.73 2022-04-08 0 false
dltp-00-2022-04-12 600880 5.48 2022-03-14 6.64 2022-03-23 5.97 2022-03-31 7.23 2022-04-06 0 false
dltp-00-2022-04-12 600881 2.9 2022-03-15 3.01 2022-03-18 2.99 2022-03-21 3.18 2022-04-08 0 false
dltp-00-2022-04-12 600895 12 2022-03-15 13.32 2022-03-28 13.09 2022-03-29 14.16 2022-04-08 0 false
dltp-00-2022-04-12 600936 3.03 2022-03-15 3.41 2022-03-28 3.28 2022-03-30 3.78 2022-04-12 0 false
dltp-00-2022-04-12 600962 9.61 2022-04-01 10.11 2022-04-06 9.87 2022-04-11 10.18 2022-04-12 0 false
dltp-00-2022-04-12 600971 6.19 2022-01-28 7.47 2022-03-07 6.53 2022-03-15 8.05 2022-04-01 0 false
dltp-00-2022-04-12 600985 11.25 2022-01-28 14.42 2022-03-10 12.45 2022-03-15 16.23 2022-04-01 0 false
dltp-00-2022-04-12 600996 7.63 2022-03-15 8.78 2022-03-28 8.19 2022-03-30 9.58 2022-04-12 0 false
dltp-00-2022-04-12 600998 13.03 2022-03-29 13.28 2022-04-06 13.08 2022-04-08 13.5 2022-04-12 0 false
dltp-00-2022-04-12 601019 5.83 2022-01-27 6.6 2022-02-24 5.94 2022-03-15 6.76 2022-04-06 0 false
dltp-00-2022-04-12 601020 14.19 2022-03-16 16.13 2022-03-24 15.04 2022-03-28 18.03 2022-04-07 0 false
dltp-00-2022-04-12 601086 4.03 2022-03-30 4.15 2022-03-31 4.08 2022-04-01 4.48 2022-04-12 0 false
dltp-00-2022-04-12 601098 9.34 2022-03-25 10.05 2022-04-06 9.6 2022-04-11 10.15 2022-04-12 0 false
dltp-00-2022-04-12 601101 8.15 2022-02-25 10.45 2022-03-07 8.75 2022-03-15 11.02 2022-04-08 0 false
dltp-00-2022-04-12 601106 2.99 2022-03-15 3.11 2022-04-08 3.06 2022-04-11 3.09 2022-04-12 0 false
dltp-00-2022-04-12 601107 4.25 2022-03-15 4.64 2022-03-30 4.54 2022-03-31 4.76 2022-04-08 0 false
dltp-00-2022-04-12 601111 8.97 2022-03-29 9.5 2022-03-30 9.11 2022-03-31 10.25 2022-04-12 0 false
dltp-00-2022-04-12 601116 7.76 2021-11-29 10.49 2022-01-13 7.76 2022-03-15 11.18 2022-04-12 0 false
dltp-00-2022-04-12 601188 3.17 2022-03-15 3.41 2022-04-06 3.34 2022-04-07 3.44 2022-04-12 0 false
dltp-00-2022-04-12 601211 14.84 2022-03-15 15.91 2022-04-06 15.45 2022-04-11 15.79 2022-04-12 0 false
dltp-00-2022-04-12 601225 12.54 2022-01-28 15.2 2022-03-04 13.25 2022-03-15 17.21 2022-04-12 0 false
dltp-00-2022-04-12 601226 5.82 2022-03-25 5.99 2022-03-28 5.88 2022-03-29 6.08 2022-04-12 0 false
dltp2022-04-12 601236 8.94 2022-03-10 9.59 2022-03-25 9.35 2022-03-28 10.77 2022-04-12 1 false
dltp-00-2022-04-12 601238 10.54 2022-03-15 11.38 2022-04-06 11.02 2022-04-07 11.83 2022-04-08 0 false
dltp-00-2022-04-12 601319 4.27 2022-03-15 4.55 2022-03-22 4.46 2022-03-25 4.68 2022-04-12 0 false
dltp-00-2022-04-12 601333 2.04 2022-03-15 2.21 2022-04-06 2.14 2022-04-11 2.22 2022-04-12 0 false
dltp-00-2022-04-12 601390 5.21 2021-11-22 6.72 2022-02-10 5.55 2022-03-15 6.94 2022-04-12 0 false
dltp-00-2022-04-12 601606 10.08 2022-03-15 10.57 2022-04-06 10.35 2022-04-07 11.07 2022-04-11 0 false
dltp-00-2022-04-12 601611 7.69 2022-03-15 8.14 2022-04-06 7.96 2022-04-07 8.22 2022-04-08 0 false
dltp-00-2022-04-12 601688 13.99 2022-03-15 15.03 2022-04-01 14.65 2022-04-11 14.93 2022-04-12 0 false
dltp-00-2022-04-12 601696 12.13 2022-03-29 13.96 2022-04-01 13.24 2022-04-11 14.56 2022-04-12 0 false
dltp-00-2022-04-12 601800 8.37 2022-03-15 9.64 2022-03-30 9.15 2022-04-01 10.09 2022-04-11 0 false
dltp-00-2022-04-12 601801 4.72 2022-03-15 5.04 2022-03-18 4.95 2022-03-21 5.5 2022-04-06 0 false
dltp-00-2022-04-12 601838 14.22 2022-03-21 14.79 2022-03-22 14.27 2022-03-29 16.12 2022-04-12 0 false
dltp-00-2022-04-12 601881 9.47 2022-03-15 10.17 2022-03-23 9.78 2022-03-29 10.41 2022-04-12 0 false
dltp-00-2022-04-12 601886 6.32 2022-03-29 6.44 2022-03-31 6.32 2022-04-01 6.65 2022-04-08 0 false
dltp-00-2022-04-12 601952 10.39 2022-01-27 13.6 2022-03-07 11.82 2022-03-16 14.69 2022-03-29 0 false
dltp-00-2022-04-12 601958 6.26 2022-01-27 7.3 2022-03-07 6.4 2022-03-15 7.37 2022-04-12 0 false
dltp-00-2022-04-12 601985 7.37 2022-03-15 8.03 2022-03-18 7.43 2022-03-25 8.12 2022-04-07 0 false
dltp-00-2022-04-12 603018 8.12 2022-03-29 8.5 2022-03-31 8.37 2022-04-01 9.14 2022-04-12 0 false
dltp-00-2022-04-12 603043 19.34 2022-03-15 21.12 2022-03-30 20.84 2022-03-31 22.13 2022-04-06 0 false
dltp-00-2022-04-12 603066 7.95 2022-03-15 8.4 2022-04-06 8.1 2022-04-08 8.42 2022-04-12 0 false
dltp-00-2022-04-12 603081 10.7 2022-03-15 11.47 2022-04-06 11.08 2022-04-07 11.56 2022-04-12 0 false
dltp-00-2022-04-12 603099 8.27 2022-03-15 9.55 2022-03-21 9.06 2022-03-24 9.99 2022-04-12 0 false
dltp-00-2022-04-12 603103 10.87 2022-03-15 11.96 2022-04-06 11.13 2022-04-11 11.92 2022-04-12 0 false
dltp-00-2022-04-12 603106 6.16 2022-03-15 6.79 2022-03-21 6.21 2022-03-29 6.79 2022-04-06 0 false
dltp-00-2022-04-12 603155 47.98 2022-03-15 54.3 2022-03-28 52.19 2022-03-29 58.6 2022-04-06 0 false
dltp-00-2022-04-12 603156 22.51 2022-03-28 23.34 2022-04-06 22.59 2022-04-11 23.33 2022-04-12 0 false
dltp-00-2022-04-12 603166 6.62 2022-04-07 6.83 2022-04-08 6.75 2022-04-11 6.9 2022-04-12 0 false
dltp-00-2022-04-12 603177 17.25 2022-03-16 20.12 2022-03-21 19.6 2022-03-23 21.87 2022-03-31 0 false
dltp-00-2022-04-12 603199 21.18 2022-03-15 27.52 2022-04-06 25.52 2022-04-11 27.86 2022-04-12 0 false
dltp-00-2022-04-12 603200 19.79 2022-03-24 21.35 2022-03-31 20.7 2022-04-01 22.77 2022-04-06 0 false
dltp-00-2022-04-12 603221 8.28 2022-03-15 9.2 2022-03-25 8.72 2022-03-29 9.27 2022-04-06 0 false
dltp-00-2022-04-12 603298 12.86 2022-03-15 13.92 2022-04-08 13.28 2022-04-11 13.89 2022-04-12 0 false
dltp-00-2022-04-12 603315 23.94 2022-03-29 25.22 2022-04-06 24.23 2022-04-11 25.71 2022-04-12 0 false
dltp-00-2022-04-12 603316 7.32 2022-04-01 7.67 2022-04-06 7.45 2022-04-07 8.46 2022-04-12 0 false
dltp-00-2022-04-12 603329 12.69 2022-03-15 13.47 2022-04-06 12.93 2022-04-07 14.03 2022-04-12 0 false
dltp-00-2022-04-12 603358 18.95 2022-01-27 21.22 2022-02-17 19.19 2022-03-09 22.25 2022-04-06 0 false
dltp2022-04-12 603383 26.01 2022-03-15 29.45 2022-04-07 26.09 2022-04-11 28.7 2022-04-12 0 true
dltp-00-2022-04-12 603385 8.32 2022-03-15 9.16 2022-03-22 8.56 2022-03-29 9.23 2022-04-06 0 false
dltp-00-2022-04-12 603388 7.59 2022-03-29 8.01 2022-03-31 7.83 2022-04-01 8.42 2022-04-08 0 false
dltp-00-2022-04-12 603392 240.56 2022-03-08 255.36 2022-03-11 246 2022-03-15 290 2022-04-12 0 false
dltp-00-2022-04-12 603499 7.61 2022-03-24 7.8 2022-03-28 7.65 2022-03-29 8.02 2022-04-06 0 false
dltp-00-2022-04-12 603515 17.57 2022-03-15 18.59 2022-04-06 18.15 2022-04-11 18.42 2022-04-12 0 false
dltp-00-2022-04-12 603536 8.64 2022-03-15 9.88 2022-03-29 9.24 2022-04-08 10.37 2022-04-12 0 false
dltp-00-2022-04-12 603555 2.99 2022-03-15 3.39 2022-03-30 3.22 2022-03-31 3.36 2022-04-11 0 false
dltp-00-2022-04-12 603558 11.06 2022-03-24 11.5 2022-03-28 11.29 2022-03-30 12.17 2022-04-08 0 false
dltp-00-2022-04-12 603612 17.04 2022-03-15 19.63 2022-03-23 18.26 2022-03-29 20.55 2022-04-08 0 false
dltp-00-2022-04-12 603619 14.48 2022-04-01 15.5 2022-04-06 14.7 2022-04-08 15.72 2022-04-12 0 false
dltp-00-2022-04-12 603708 12.53 2022-03-29 13.22 2022-04-06 12.61 2022-04-08 14.15 2022-04-12 0 false
dltp-00-2022-04-12 603721 12.47 2022-03-15 13.7 2022-03-28 13.5 2022-03-31 14.58 2022-04-07 0 false
dltp-00-2022-04-12 603808 11.82 2022-03-09 12.63 2022-03-11 11.91 2022-03-24 13.4 2022-04-06 0 false
dltp-00-2022-04-12 603817 6.13 2022-03-24 6.49 2022-04-06 6.35 2022-04-07 6.48 2022-04-12 0 false
dltp-00-2022-04-12 603836 20.15 2022-03-15 21.2 2022-04-06 20.87 2022-04-07 21.92 2022-04-12 0 false
dltp-00-2022-04-12 603908 33.02 2022-03-15 38.61 2022-03-18 34.6 2022-04-01 43.59 2022-04-12 0 false
dltp-00-2022-04-12 603916 19.68 2022-03-15 21.31 2022-03-31 20.91 2022-04-01 23.08 2022-04-08 0 false
dltp2022-04-12 603955 12.69 2022-01-27 17.86 2022-03-04 13.85 2022-03-15 16.71 2022-04-12 1 false
dltp-00-2022-04-12 603969 5.18 2022-04-07 5.38 2022-04-08 5.24 2022-04-11 5.47 2022-04-12 0 false
dltp-00-2022-04-12 603970 23.8 2022-03-15 26.28 2022-03-24 24.56 2022-03-31 26.91 2022-04-12 0 false
dltp-00-2022-04-12 603977 7.95 2022-03-15 8.5 2022-04-06 8.29 2022-04-07 9.67 2022-04-11 0 false
dltp-00-2022-04-12 605006 10.93 2022-03-15 11.94 2022-03-23 11.8 2022-03-24 12.86 2022-04-08 0 false
dltp-00-2022-04-12 605108 15.23 2022-03-15 17.5 2022-03-21 16.53 2022-03-24 19.01 2022-04-12 0 false
dltp-00-2022-04-12 605122 19.93 2022-03-29 21.52 2022-03-31 20.98 2022-04-01 22.5 2022-04-08 0 false
dltp-00-2022-04-12 605158 6.56 2022-03-15 6.94 2022-03-31 6.86 2022-04-01 7.25 2022-04-07 0 false
dltp-00-2022-04-12 605268 11.26 2022-03-15 12.03 2022-03-22 11.66 2022-03-28 12.16 2022-04-06 0 false
dltp-00-2022-04-12 605318 14.1 2022-03-15 15.61 2022-03-22 14.83 2022-03-29 16.3 2022-04-12 0 false
dltp-00-2022-04-12 605598 13.96 2022-03-15 14.85 2022-03-31 14.63 2022-04-01 16.42 2022-04-12 0 false
date==dltp3l=2022-04-12  ma_n= 30
day industry code name turnover_ratio pe_ratio industry_cnt inc_revenue_year_rank inc_revenue_annual_rank cfo_sales_rank leverage_ratio_rank
dltp-00-2022-04-12 000010 3.25 2022-03-15 3.63 2022-04-06 3.46 2022-04-07 3.63 2022-04-12 0 false
dltp-00-2022-04-12 000034 13.49 2022-03-15 15.27 2022-04-06 14.6 2022-04-07 15.68 2022-04-12 0 false
dltp-00-2022-04-12 000046 1.6 2022-03-15 1.81 2022-03-18 1.78 2022-03-21 2.04 2022-04-08 0 false
dltp-00-2022-04-12 000048 17.36 2022-01-19 22.83 2022-02-10 19.65 2022-03-17 23.99 2022-04-12 0 false
dltp-00-2022-04-12 000055 4.03 2022-03-15 4.66 2022-03-21 4.45 2022-03-29 4.67 2022-04-08 0 false
dltp-00-2022-04-12 000090 5.7 2022-03-15 6.33 2022-03-23 6.26 2022-03-24 7 2022-04-06 0 false
dltp-00-2022-04-12 000157 6.48 2022-03-15 6.85 2022-04-06 6.7 2022-04-07 7.14 2022-04-08 0 false
dltp-00-2022-04-12 000404 4.12 2022-03-15 4.62 2022-03-22 4.49 2022-03-24 4.96 2022-03-31 0 false
dltp2022-04-12 000416 3.83 2022-03-29 4.11 2022-04-06 3.88 2022-04-11 4.27 2022-04-12 1 false
dltp2022-04-12 000507 5.36 2022-03-15 6.07 2022-04-06 5.85 2022-04-11 6.22 2022-04-12 1 false
dltp-00-2022-04-12 000516 6.61 2022-03-16 8.13 2022-03-24 7.89 2022-03-29 8.74 2022-04-12 0 false
dltp-00-2022-04-12 000519 17.62 2022-03-15 22.07 2022-03-24 20.25 2022-03-28 22.5 2022-03-31 0 false
dltp-00-2022-04-12 000520 3.46 2022-03-15 3.81 2022-04-06 3.65 2022-04-11 3.82 2022-04-12 0 false
dltp2022-04-12 000540 2.36 2022-03-24 2.41 2022-03-28 2.37 2022-03-29 2.65 2022-04-06 1 false
dltp-00-2022-04-12 000544 6.03 2022-03-15 6.49 2022-04-06 6.34 2022-04-07 6.61 2022-04-12 0 false
dltp-00-2022-04-12 000561 6.8 2022-03-15 7.35 2022-04-08 7.1 2022-04-11 7.35 2022-04-12 0 false
dltp-00-2022-04-12 000595 3.08 2022-03-15 3.48 2022-03-22 3.11 2022-03-31 3.84 2022-04-11 0 false
dltp-00-2022-04-12 000603 11.98 2022-03-16 13.85 2022-03-25 12.94 2022-04-07 14.34 2022-04-12 0 false
dltp-00-2022-04-12 000607 4.84 2022-03-15 5.8 2022-03-21 5.39 2022-03-31 6.26 2022-04-06 0 false
dltp-00-2022-04-12 000609 4.33 2022-03-15 4.73 2022-03-23 4.57 2022-03-29 4.99 2022-04-12 0 false
dltp-00-2022-04-12 000610 8.1 2022-03-15 9.67 2022-04-06 8.96 2022-04-11 9.86 2022-04-12 0 false
dltp-00-2022-04-12 000627 3 2022-03-15 3.26 2022-04-06 3.15 2022-04-11 3.26 2022-04-12 0 false
dltp-00-2022-04-12 000630 3.32 2022-03-15 3.87 2022-03-24 3.7 2022-04-01 4.04 2022-04-08 0 false
dltp-00-2022-04-12 000637 5.04 2022-03-30 5.18 2022-03-31 5.07 2022-04-01 5.42 2022-04-08 0 false
dltp-00-2022-04-12 000680 3.75 2022-03-15 4.15 2022-04-06 4.05 2022-04-07 4.43 2022-04-12 0 false
dltp-00-2022-04-12 000713 8.47 2022-01-25 10.19 2022-02-21 8.57 2022-03-15 10.27 2022-04-11 0 false
dltp-00-2022-04-12 000715 4.6 2022-03-15 5.16 2022-03-22 5.01 2022-03-24 5.81 2022-04-12 0 false
dltp-00-2022-04-12 000750 3.58 2022-03-15 3.81 2022-04-06 3.68 2022-04-11 3.8 2022-04-12 0 false
dltp-00-2022-04-12 000757 4.11 2022-03-15 4.34 2022-03-23 4.28 2022-03-24 4.62 2022-04-06 0 false
dltp-00-2022-04-12 000779 10.2 2022-03-14 12.05 2022-03-21 10.58 2022-04-01 12.2 2022-04-12 0 false
dltp-00-2022-04-12 000785 4.18 2022-03-15 4.62 2022-04-06 4.45 2022-04-11 4.62 2022-04-12 0 false
dltp-00-2022-04-12 000820 3.2 2022-03-15 3.59 2022-03-24 3.37 2022-04-01 3.72 2022-04-08 0 false
dltp2022-04-12 000822 6.29 2022-03-15 7.13 2022-03-30 6.74 2022-04-07 7.34 2022-04-12 0 true
dltp-00-2022-04-12 000828 9.53 2022-03-15 10.85 2022-03-24 10.5 2022-03-29 11.18 2022-04-01 0 false
dltp-00-2022-04-12 000863 2.76 2021-12-06 4.5 2022-01-10 3.05 2022-03-15 5.03 2022-03-31 0 false
dltp-00-2022-04-12 000937 5.1 2022-01-28 7.44 2022-03-07 6.24 2022-03-16 7.49 2022-04-08 0 false
dltp-00-2022-04-12 000948 13.55 2022-03-29 15.54 2022-04-06 14.82 2022-04-07 16.3 2022-04-08 0 false
dltp-00-2022-04-12 000955 4.9 2022-03-15 5.2 2022-03-21 4.94 2022-03-24 5.82 2022-04-06 0 false
dltp-00-2022-04-12 000975 8.1 2022-01-27 9.55 2022-03-09 8.12 2022-03-15 10.51 2022-04-12 0 false
dltp-00-2022-04-12 000976 4.58 2022-03-15 5.04 2022-04-07 4.86 2022-04-08 5.08 2022-04-12 0 false
dltp-00-2022-04-12 000978 5.56 2022-03-15 6.91 2022-03-21 6.3 2022-04-11 6.93 2022-04-12 0 false
dltp2022-04-12 001317 46.8 2022-03-15 55.46 2022-03-25 47.14 2022-04-08 57.04 2022-04-12 1 false
dltp-00-2022-04-12 002024 3.15 2022-03-15 3.57 2022-04-06 3.37 2022-04-11 3.6 2022-04-12 0 false
dltp-00-2022-04-12 002032 43.7 2022-03-15 49.39 2022-03-25 48.08 2022-03-29 53.4 2022-04-01 0 false
dltp-00-2022-04-12 002084 4.9 2022-03-29 5.23 2022-03-31 5.05 2022-04-01 5.31 2022-04-07 0 false
dltp2022-04-12 002089 2.08 2022-03-22 2.36 2022-03-25 2.25 2022-03-28 2.5 2022-04-12 0 true
dltp-00-2022-04-12 002114 7.33 2022-03-15 8.23 2022-04-08 8.18 2022-04-11 8.48 2022-04-12 0 false
dltp-00-2022-04-12 002116 8.57 2022-03-14 9.95 2022-03-21 8.99 2022-03-29 10.75 2022-04-12 0 false
dltp-00-2022-04-12 002122 2.25 2022-02-15 2.53 2022-03-22 2.34 2022-04-01 2.59 2022-04-11 0 false
dltp-00-2022-04-12 002133 3.15 2022-01-25 4.68 2022-02-22 3.36 2022-03-15 4.88 2022-04-06 0 false
dltp-00-2022-04-12 002144 9.27 2022-03-15 10.03 2022-03-22 9.81 2022-03-24 11.1 2022-04-12 0 false
dltp2022-04-12 002168 3.34 2022-03-15 3.7 2022-04-06 3.4 2022-04-11 3.61 2022-04-12 0 true
dltp-00-2022-04-12 002170 5.41 2022-03-15 6.24 2022-03-29 5.95 2022-04-01 6.36 2022-04-12 0 false
dltp-00-2022-04-12 002183 4.57 2022-03-15 5.18 2022-04-06 5.01 2022-04-07 5.31 2022-04-11 0 false
dltp-00-2022-04-12 002187 7.56 2022-03-15 8.48 2022-03-22 8.07 2022-03-29 9.36 2022-04-12 0 false
dltp-00-2022-04-12 002204 3.85 2022-04-01 4.09 2022-04-06 3.89 2022-04-11 4.07 2022-04-12 0 false
dltp-00-2022-04-12 002215 5.63 2022-01-25 6.45 2022-02-23 5.97 2022-03-15 6.88 2022-03-29 0 false
dltp-00-2022-04-12 002219 2.68 2022-01-27 3.12 2022-03-08 2.75 2022-03-17 3.55 2022-04-07 0 false
dltp-00-2022-04-12 002278 5.38 2022-03-15 6.3 2022-03-29 6.12 2022-04-01 6.44 2022-04-12 0 false
dltp-00-2022-04-12 002310 2.46 2022-03-15 2.68 2022-04-06 2.6 2022-04-07 2.68 2022-04-12 0 false
dltp2022-04-12 002319 12.46 2022-03-16 13 2022-03-25 12.88 2022-03-30 14.3 2022-04-12 1 false
dltp-00-2022-04-12 002325 2.67 2022-03-29 2.73 2022-03-31 2.69 2022-04-01 2.78 2022-04-06 0 false
dltp-00-2022-04-12 002336 6.24 2022-03-11 6.86 2022-03-14 6.35 2022-03-15 7.57 2022-04-12 0 false
dltp-00-2022-04-12 002358 2.56 2022-03-15 2.8 2022-03-22 2.72 2022-03-28 3.06 2022-04-11 0 false
dltp-00-2022-04-12 002419 5.76 2022-03-15 6.5 2022-04-06 6.32 2022-04-07 7.26 2022-04-12 0 false
dltp-00-2022-04-12 002425 6.28 2022-03-15 7.22 2022-03-22 6.95 2022-03-24 7.57 2022-04-12 0 false
dltp-00-2022-04-12 002443 7.36 2022-03-15 7.98 2022-04-06 7.7 2022-04-07 8.34 2022-04-12 0 false
dltp-00-2022-04-12 002462 12.28 2021-11-26 14.36 2022-01-04 12.7 2022-01-27 16.12 2022-03-21 0 false
dltp-00-2022-04-12 002469 5.55 2022-03-15 6.04 2022-04-06 5.91 2022-04-07 6.08 2022-04-08 0 false
dltp-00-2022-04-12 002476 4.31 2022-01-27 5.18 2022-03-03 4.43 2022-03-15 5.84 2022-03-24 0 false
dltp-00-2022-04-12 002478 4 2022-03-15 4.4 2022-03-18 4.34 2022-03-21 4.68 2022-04-06 0 false
dltp-00-2022-04-12 002489 3.22 2022-03-15 3.67 2022-03-22 3.5 2022-03-29 3.66 2022-04-06 0 false
dltp-00-2022-04-12 002492 5.85 2022-03-15 6.39 2022-03-23 6.07 2022-03-30 6.68 2022-04-12 0 false
dltp-00-2022-04-12 002500 5.36 2022-03-15 5.74 2022-04-06 5.5 2022-04-11 5.69 2022-04-12 0 false
dltp-00-2022-04-12 002507 28.87 2022-03-15 32.59 2022-03-23 31.4 2022-03-25 34.32 2022-04-12 0 false
dltp-00-2022-04-12 002523 2.55 2022-03-15 2.85 2022-04-06 2.77 2022-04-07 2.91 2022-04-12 0 false
dltp-00-2022-04-12 002538 7.82 2022-03-15 9.14 2022-03-29 8.72 2022-03-31 9.35 2022-04-11 0 false
dltp-00-2022-04-12 002542 2.76 2022-03-15 3.08 2022-03-28 3.02 2022-03-29 3.41 2022-04-08 0 false
dltp-00-2022-04-12 002557 44.68 2022-03-15 53.75 2022-03-31 52.83 2022-04-07 57.89 2022-04-12 0 false
dltp-00-2022-04-12 002575 4.19 2022-03-29 4.44 2022-03-31 4.28 2022-04-06 4.49 2022-04-08 0 false
dltp-00-2022-04-12 002628 3.58 2022-03-15 4.07 2022-03-28 3.93 2022-03-29 4.42 2022-04-11 0 false
dltp-00-2022-04-12 002638 1.82 2022-03-15 2 2022-03-22 1.91 2022-03-31 2.05 2022-04-12 0 false
dltp-00-2022-04-12 002639 9.72 2022-03-15 13.5 2022-03-23 11.05 2022-04-01 13.38 2022-04-12 0 false
dltp-00-2022-04-12 002640 2.69 2022-03-16 3.07 2022-03-23 2.98 2022-03-24 3.15 2022-04-07 0 false
dltp-00-2022-04-12 002659 4.03 2022-03-30 4.35 2022-04-06 4.3 2022-04-07 4.56 2022-04-12 0 false
dltp2022-04-12 002660 7.56 2022-03-29 8.28 2022-04-06 7.77 2022-04-11 8.55 2022-04-12 1 false
dltp-00-2022-04-12 002663 1.82 2022-03-15 2.04 2022-03-28 2.01 2022-03-29 2.13 2022-04-12 0 false
dltp-00-2022-04-12 002682 4.44 2022-03-15 5.34 2022-03-22 4.86 2022-03-31 5.4 2022-04-12 0 false
dltp2022-04-12 002702 5.03 2022-03-15 6.16 2022-03-28 5.43 2022-04-08 6.2 2022-04-12 1 false
dltp-00-2022-04-12 002736 9.58 2022-03-15 10.09 2022-04-06 9.77 2022-04-11 10.01 2022-04-12 0 false
dltp-00-2022-04-12 002740 3.8 2022-03-15 4.3 2022-04-06 4.12 2022-04-08 4.36 2022-04-12 0 false
dltp-00-2022-04-12 002770 2.38 2022-03-15 2.63 2022-03-23 2.55 2022-03-28 2.84 2022-04-08 0 false
dltp-00-2022-04-12 002818 11.32 2022-03-24 12.03 2022-04-06 11.8 2022-04-11 12.07 2022-04-12 0 false
dltp-00-2022-04-12 002840 14.34 2022-02-17 17.36 2022-03-07 15.68 2022-03-16 18.02 2022-04-01 0 false
dltp-00-2022-04-12 002856 10.3 2022-03-15 11.5 2022-03-22 10.82 2022-03-29 12.34 2022-04-06 0 false
dltp-00-2022-04-12 002861 11.61 2022-03-15 12.57 2022-03-21 11.88 2022-03-29 14.16 2022-04-12 0 false
dltp-00-2022-04-12 002863 4.9 2022-03-15 5.23 2022-04-06 5.08 2022-04-11 5.18 2022-04-12 0 false
dltp-00-2022-04-12 002883 10.57 2022-03-15 11.44 2022-04-06 11.19 2022-04-07 11.88 2022-04-12 0 false
dltp2022-04-12 002905 7.06 2022-03-24 7.34 2022-03-28 7.16 2022-03-29 8.03 2022-04-12 1 false
dltp-00-2022-04-12 002972 15.81 2022-03-15 18.02 2022-03-21 16.73 2022-03-29 18.23 2022-04-06 0 false
dltp-00-2022-04-12 003023 23.34 2022-03-15 25.06 2022-04-06 23.93 2022-04-11 24.83 2022-04-12 0 false
dltp-00-2022-04-12 003032 14.2 2022-03-15 16.38 2022-04-07 15.27 2022-04-11 16.8 2022-04-12 0 false
dltp-00-2022-04-12 600000 7.63 2022-03-15 8.17 2022-04-06 8.01 2022-04-11 8.11 2022-04-12 0 false
dltp-00-2022-04-12 600009 45.72 2022-03-15 50.43 2022-04-08 47.99 2022-04-11 52.4 2022-04-12 0 false
dltp-00-2022-04-12 600029 5.91 2022-03-15 6.75 2022-04-08 6.46 2022-04-11 6.98 2022-04-12 0 false
dltp-00-2022-04-12 600054 9.43 2022-03-15 11.6 2022-03-30 10.72 2022-04-11 11.69 2022-04-12 0 false
dltp-00-2022-04-12 600057 7.89 2022-03-17 8.42 2022-03-22 8.32 2022-03-23 9.1 2022-04-12 0 false
dltp-00-2022-04-12 600073 6.69 2022-03-15 7.59 2022-04-06 7.21 2022-04-08 7.93 2022-04-11 0 false
dltp-00-2022-04-12 600075 6.75 2022-03-15 7.33 2022-03-31 7.24 2022-04-01 7.99 2022-04-12 0 false
dltp-00-2022-04-12 600123 9.46 2022-01-28 13.15 2022-03-07 10.69 2022-03-16 14.84 2022-04-11 0 false
dltp-00-2022-04-12 600138 10.9 2022-03-15 12.92 2022-04-06 11.97 2022-04-11 12.84 2022-04-12 0 false
dltp-00-2022-04-12 600155 9.32 2022-03-31 9.48 2022-04-06 9.32 2022-04-07 9.73 2022-04-12 0 false
dltp-00-2022-04-12 600187 2.27 2022-03-15 2.46 2022-04-06 2.4 2022-04-08 2.44 2022-04-12 0 false
dltp-00-2022-04-12 600197 24.5 2022-03-15 28.19 2022-04-01 25.9 2022-04-11 27.93 2022-04-12 0 false
dltp-00-2022-04-12 600208 2.89 2022-03-24 2.96 2022-03-28 2.9 2022-03-29 3.25 2022-04-08 0 false
dltp-00-2022-04-12 600226 2.13 2022-03-15 2.2 2022-03-16 2.17 2022-03-17 2.41 2022-04-08 0 false
dltp-00-2022-04-12 600229 6.74 2022-03-17 7.01 2022-03-29 6.8 2022-03-30 7.13 2022-04-06 0 false
dltp-00-2022-04-12 600238 12.15 2022-03-15 13.37 2022-04-08 12.53 2022-04-11 13.78 2022-04-12 0 false
dltp-00-2022-04-12 600248 5.72 2022-03-29 5.89 2022-03-31 5.76 2022-04-01 6.2 2022-04-08 0 false
dltp-00-2022-04-12 600249 4.73 2021-11-12 5.59 2022-01-10 4.76 2022-01-27 6.29 2022-03-29 0 false
dltp-00-2022-04-12 600256 6.34 2022-02-16 8.13 2022-03-03 6.8 2022-03-15 8.58 2022-04-07 0 false
dltp-00-2022-04-12 600269 3.34 2022-03-15 3.65 2022-03-28 3.48 2022-03-30 3.68 2022-04-12 0 false
dltp2022-04-12 600273 10.01 2022-04-07 10.2 2022-04-08 10.03 2022-04-11 10.53 2022-04-12 0 true
dltp-00-2022-04-12 600283 11.8 2022-03-15 13.59 2022-03-31 12.64 2022-04-07 14.16 2022-04-12 0 false
dltp-00-2022-04-12 600284 6.08 2022-01-25 6.91 2022-03-03 6.45 2022-03-15 7.76 2022-04-12 0 false
dltp-00-2022-04-12 600295 21.45 2022-01-27 28.42 2022-03-07 22.19 2022-03-16 31.6 2022-04-11 0 false
